Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,Season,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,PSH,PSD,PSA,PSCH,PSCD,PSCA,Time,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AHh,B365AHH,B365AHA,PAHH,PAHA,MaxAHH,MaxAHA,AvgAHH,AvgAHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,WHCH,WHCD,WHCA,VCCH,VCCD,VCCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,B365C>2.5,B365C<2.5,PC>2.5,PC<2.5,MaxC>2.5,MaxC<2.5,AvgC>2.5,AvgC<2.5,AHCh,B365CAHH,B365CAHA,PCAHH,PCAHA,MaxCAHH,MaxCAHA,AvgCAHH,AvgCAHA,Over25Odds,home_form_form_pts,home_form_form_wins,home_form_form_goals_scored,home_form_form_goals_conceded,home_form_form_goal_diff,home_form_form_corners,home_form_form_shots,home_form_form_shots_on_target,away_form_form_pts,away_form_form_wins,away_form_form_goals_scored,away_form_form_goals_conceded,away_form_form_goal_diff,away_form_form_corners,away_form_form_shots,away_form_form_shots_on_target,home_avg_goals_for,home_avg_goals_against,home_avg_corners_for,home_avg_corners_against,home_avg_shots_for,home_avg_shots_against,away_avg_goals_for,away_avg_goals_against,away_avg_corners_for,away_avg_corners_against,away_avg_shots_for,away_avg_shots_against,is_home_favorite,is_high_total_goals,odds_margin,expected_goals_prob,importance_score,is_derby,h2h_avg_corners,h2h_avg_goals,h2h_total_matches,team_avg_total_corners,is_high_corners_match,low_form_total_corners,low_attack_symmetry,low_conceding_pair,is_low_total_goals,has_odds,total_corners
E0,2011-02-05,Aston Villa,Fulham,2,2,D,1,0,H,,L Mason,10,13,5,9,,,3,6,15,11,,,3,2,0,0,2010-11,1.91,3.4,4.2,1.95,3.3,3.75,1.9,3.3,4.0,1.95,3.2,3.6,1.91,3.4,4.0,1.9,3.25,3.75,2.0,3.2,4.0,1.91,3.5,4.0,1.95,3.5,4.2,1.91,3.4,4.0,36.0,2.02,1.93,3.53,3.38,4.33,3.99,34.0,2.25,2.12,1.77,1.68,20.0,-0.5,2.02,1.97,1.95,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,7,2,5,6,-1,23,51,28,13,4,7,2,5,27,59,35,1.368421052631579,1.0,6.578947368421052,6.789473684210527,12.157894736842104,11.526315789473683,1.0526315789473684,1.0,5.052631578947368,4.473684210526316,12.68421052631579,11.421052631578949,1,0,2.29,0.4716981132075471,3.29,0,11.6,2.0,5,25.0,0,0,0,0,0,True,9
E0,2012-09-29,Fulham,Man City,1,2,A,1,1,D,,M Halsey,7,21,3,12,,,2,4,7,12,,,0,1,0,0,2012-13,4.33,3.6,1.83,4.5,3.6,1.85,4.5,3.6,1.85,4.0,3.4,1.8,4.5,3.5,1.8,,,,4.5,3.1,1.91,4.5,3.6,1.8,4.5,3.6,1.85,4.33,3.5,1.83,39.0,4.65,4.34,3.75,3.54,1.91,1.83,37.0,1.85,1.78,2.15,2.03,23.0,0.5,2.08,2.04,1.86,1.8,4.62,3.75,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,12,4,12,7,5,32,74,56,9,2,10,7,3,33,79,53,1.4736842105263157,1.5789473684210529,5.0,5.2105263157894735,13.526315789473683,13.36842105263158,1.0,1.3157894736842106,5.368421052631579,6.631578947368421,10.36842105263158,15.473684210526317,0,1,-2.5,0.5617977528089888,4.0,0,11.2,3.4,5,32.5,0,0,0,0,0,True,6
E0,2013-12-29,Tottenham,Stoke,3,0,H,1,0,H,,K Friend,20,2,7,1,,,6,1,6,14,,,2,2,0,0,2013-14,1.44,4.33,8.0,1.45,4.2,7.0,,,,1.5,4.0,6.1,1.5,4.0,7.0,,,,1.5,3.8,7.5,1.44,4.0,8.0,1.45,4.33,8.5,,,,39.0,1.5,1.46,4.4,4.16,8.5,7.54,38.0,2.0,1.93,1.94,1.84,19.0,-1.0,1.83,1.77,2.15,2.09,1.49,4.39,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,1,0,8,10,-2,36,82,16,11,3,6,8,-2,20,60,12,1.5789473684210529,1.2105263157894737,6.315789473684211,4.526315789473684,15.63157894736842,10.157894736842104,1.8421052631578947,0.9473684210526316,7.526315789473684,3.736842105263158,16.57894736842105,9.789473684210526,1,1,6.5600000000000005,0.5181347150259068,9.06,0,15.2,2.6,5,28.0,0,0,0,0,0,True,7
E0,2014-01-29,Tottenham,Man City,1,5,A,0,1,A,,A Marriner,4,24,2,10,,,3,5,11,10,,,1,4,1,0,2013-14,3.75,3.75,2.05,3.5,3.6,2.0,,,,3.6,3.3,2.0,3.6,3.6,2.0,,,,3.6,3.5,2.0,3.6,3.5,2.0,3.5,3.75,2.05,,,,45.0,4.0,3.65,3.85,3.55,2.08,2.01,38.0,1.65,1.59,2.52,2.31,23.0,0.5,1.9,1.85,2.08,2.02,3.77,3.68,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,7,2,11,3,8,27,70,23,9,3,12,5,7,41,95,29,1.5789473684210529,1.2105263157894737,6.315789473684211,4.526315789473684,15.63157894736842,10.157894736842104,1.263157894736842,2.0526315789473686,4.0,6.7368421052631575,10.052631578947368,15.578947368421051,0,1,-1.7000000000000002,0.6289308176100629,3.2,0,11.6,4.8,5,34.0,0,0,0,0,0,True,8
E0,2017-01-15,Man United,Liverpool,1,1,D,0,1,A,,M Oliver,9,13,3,4,,,5,7,17,13,,,1,3,0,0,2016-17,2.15,3.4,3.75,2.15,3.3,3.6,,,,2.2,3.3,3.35,2.2,3.25,3.6,,,,2.2,3.3,3.6,,,,2.05,3.3,3.5,,,,50.0,2.22,2.14,3.46,3.33,3.88,3.67,46.0,2.05,1.95,1.92,1.86,27.0,-0.25,1.88,1.82,2.11,2.06,2.16,3.34,3.88,2.03,3.41,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,6,2,11,3,8,29,97,38,7,2,11,3,8,25,72,30,1.368421052631579,0.631578947368421,7.315789473684211,3.3684210526315788,17.736842105263158,8.526315789473685,1.263157894736842,1.736842105263158,3.789473684210526,7.0,8.736842105263158,16.157894736842106,1,1,1.6,0.5128205128205129,4.1,0,7.0,2.2,5,27.0,1,0,0,0,0,True,12
E0,2013-09-28,Swansea,Arsenal,1,2,A,0,0,D,,M Clattenburg,10,10,3,4,,,4,3,5,11,,,3,2,0,0,2013-14,3.2,3.4,2.38,3.1,3.4,2.25,,,,3.3,3.3,2.1,3.2,3.3,2.3,,,,3.3,3.2,2.4,3.4,3.2,2.3,3.25,3.3,2.4,,,,37.0,3.4,3.11,3.45,3.32,2.42,2.31,35.0,1.86,1.78,2.12,2.03,18.0,0.0,2.3,2.22,1.73,1.68,3.17,3.43,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,4,1,7,7,0,23,68,30,6,2,11,6,5,28,76,30,1.736842105263158,1.368421052631579,6.315789473684211,4.421052631578948,13.105263157894736,12.157894736842104,1.5789473684210529,1.6842105263157894,4.526315789473684,4.421052631578948,13.578947368421051,12.578947368421051,0,1,-0.8200000000000003,0.5617977528089888,2.3200000000000003,0,10.75,2.5,4,25.5,0,0,0,0,0,True,7
E0,2015-10-18,Newcastle,Norwich,6,2,H,3,2,H,,A Taylor,11,18,6,6,,,3,7,10,10,,,1,1,0,0,2015-16,2.6,3.4,2.88,2.6,3.3,2.6,,,,2.5,3.3,2.65,2.62,3.4,2.8,,,,2.62,3.1,2.8,,,,2.6,3.4,2.88,,,,46.0,2.62,2.54,3.51,3.33,2.93,2.8,42.0,1.97,1.89,1.98,1.91,27.0,0.0,1.87,1.83,2.09,2.01,2.58,3.44,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,7,2,4,13,-9,19,47,18,8,2,7,9,-2,31,58,16,1.6842105263157894,1.263157894736842,4.052631578947368,5.894736842105263,12.0,13.473684210526317,1.947368421052632,0.6842105263157895,6.157894736842105,4.2105263157894735,14.63157894736842,9.68421052631579,1,1,0.2799999999999998,0.5291005291005292,2.78,0,10.4,1.0,5,25.0,0,0,0,1,0,True,10
E0,2014-03-29,Man United,Aston Villa,4,1,H,2,1,H,,M Atkinson,9,10,6,1,,,0,5,10,16,,,2,4,0,0,2013-14,1.45,4.75,8.0,1.44,4.4,7.0,,,,1.45,4.0,7.0,1.44,4.5,7.5,,,,1.44,4.2,8.0,1.44,4.33,7.5,1.45,4.6,8.5,,,,49.0,1.48,1.44,4.85,4.43,9.0,7.73,46.0,1.82,1.75,2.18,2.05,25.0,-1.5,2.28,2.2,1.74,1.68,1.44,4.78,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,0,0,7,6,1,24,67,22,10,3,6,6,0,25,63,19,1.5263157894736843,1.105263157894737,6.2631578947368425,3.421052631578948,15.842105263157896,9.68421052631579,1.6842105263157894,0.8947368421052632,5.842105263157895,3.631578947368421,14.473684210526317,10.36842105263158,1,1,6.55,0.5714285714285714,9.05,0,10.2,3.2,5,24.5,0,0,0,0,0,True,5
E0,2012-10-20,Swansea,Wigan,2,1,H,0,0,D,,M Jones,18,10,11,7,,,9,2,13,11,,,2,3,0,0,2012-13,2.1,3.4,3.5,2.0,3.5,3.9,2.0,3.5,3.9,1.9,3.4,3.85,2.1,3.3,3.5,,,,2.15,3.2,3.5,2.0,3.4,3.75,2.1,3.5,3.75,2.0,3.3,3.75,36.0,2.15,2.05,3.58,3.39,3.85,3.64,33.0,1.96,1.9,2.02,1.9,21.0,-0.5,2.11,2.06,1.86,1.82,2.11,3.56,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,8,2,4,11,-7,40,75,42,8,2,5,11,-6,23,53,27,1.4736842105263157,1.368421052631579,6.2631578947368425,3.473684210526316,14.578947368421051,11.68421052631579,1.7894736842105263,1.105263157894737,6.2631578947368425,4.421052631578948,14.68421052631579,11.157894736842104,1,1,1.4,0.5263157894736842,3.9,0,13.0,1.0,2,31.5,0,0,0,0,0,True,11
E0,2015-02-11,Stoke,Man City,1,4,A,1,1,D,,L Mason,17,14,5,8,,,3,2,6,11,,,1,2,0,0,2014-15,5.75,3.8,1.7,5.0,3.6,1.7,,,,4.7,3.6,1.7,5.0,3.75,1.7,,,,5.5,3.5,1.7,,,,5.5,3.8,1.73,,,,50.0,5.9,5.36,4.0,3.74,1.73,1.68,49.0,1.97,1.9,1.98,1.89,29.0,1.0,1.76,1.71,2.29,2.18,5.64,3.98,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,8,2,6,6,0,28,53,13,6,1,6,7,-1,52,90,28,1.6842105263157894,1.1578947368421053,5.894736842105263,5.315789473684211,16.210526315789473,11.052631578947368,1.263157894736842,2.0526315789473686,4.315789473684211,5.421052631578948,11.578947368421051,16.157894736842106,0,1,-4.05,0.5263157894736842,5.55,0,10.4,1.4,5,40.0,0,0,0,0,0,True,5
E0,2012-03-04,Fulham,Wolves,5,0,H,2,0,H,,M Jones,25,8,19,3,,,7,7,7,9,,,1,2,0,0,2011-12,1.57,3.75,6.5,1.55,3.9,6.0,1.55,3.75,6.0,1.6,3.6,5.0,1.57,3.6,6.5,1.571,3.75,6.0,1.67,3.4,6.0,1.62,3.75,6.0,1.62,4.0,6.25,1.57,3.75,6.5,41.0,1.67,1.58,4.15,3.79,6.8,6.08,37.0,1.83,1.76,2.16,2.03,23.0,-1.0,2.05,2.0,1.93,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,10,3,9,7,2,26,52,28,1,0,7,14,-7,35,49,30,1.894736842105263,1.368421052631579,5.7368421052631575,4.894736842105263,15.894736842105264,12.736842105263158,2.0526315789473686,1.105263157894737,6.894736842105263,4.421052631578948,16.263157894736842,9.210526315789474,1,1,4.93,0.5681818181818182,7.43,0,11.0,2.0,5,30.5,1,0,0,0,0,True,14
E0,2015-08-22,West Ham,Bournemouth,3,4,A,0,2,A,,J Moss,10,15,4,7,,,5,4,8,11,,,0,0,1,0,2015-16,2.38,3.4,3.2,2.35,3.4,3.1,,,,2.2,3.2,3.2,2.38,3.4,3.2,,,,2.4,3.1,3.1,,,,2.38,3.4,3.2,,,,41.0,2.41,2.34,3.5,3.35,3.3,3.09,40.0,1.98,1.9,1.96,1.89,26.0,-0.25,2.08,2.01,1.89,1.84,2.43,3.44,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,6,2,4,7,-3,28,40,12,3,1,0,2,-2,14,24,4,1.7894736842105263,1.368421052631579,6.0,4.526315789473684,16.42105263157895,11.789473684210526,1.736842105263158,1.1578947368421053,4.842105263157895,4.842105263157895,12.526315789473683,11.578947368421051,1,1,0.8200000000000003,0.5263157894736842,3.3200000000000003,0,,,0,21.0,0,0,0,0,0,True,9
E0,2011-02-05,Wigan,Blackburn,4,3,H,1,1,D,,M Dean,11,9,7,5,,,4,9,11,12,,,1,2,0,0,2010-11,2.5,3.25,2.9,2.5,3.15,2.75,2.5,3.2,2.75,2.4,3.2,2.7,2.5,3.3,2.8,2.4,3.2,2.7,2.62,3.0,2.9,2.6,3.25,2.75,2.5,3.3,3.0,2.5,3.2,2.8,36.0,2.62,2.49,3.31,3.21,3.06,2.85,33.0,2.28,2.15,1.73,1.66,29.0,0.0,1.83,1.77,2.15,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,6,1,5,9,-4,20,51,28,12,4,5,7,-2,16,58,30,1.1578947368421053,1.7894736842105263,5.0,4.052631578947368,13.526315789473683,9.736842105263158,2.263157894736842,1.263157894736842,8.263157894736842,4.631578947368421,16.210526315789473,7.947368421052632,1,0,0.3999999999999999,0.4651162790697674,1.4,0,11.0,2.6,5,18.0,1,0,0,0,0,True,13
E0,2015-10-24,Leicester,Crystal Palace,1,0,H,0,0,D,,M Dean,12,9,3,4,,,3,2,7,11,,,3,1,0,0,2015-16,2.2,3.6,3.4,2.25,3.3,3.1,,,,2.2,3.2,3.2,2.25,3.4,3.3,,,,2.3,2.9,3.5,,,,2.2,3.6,3.4,,,,43.0,2.3,2.21,3.6,3.41,3.52,3.31,38.0,1.79,1.74,2.16,2.08,23.0,-0.25,1.92,1.89,2.04,1.98,2.21,3.56,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,5,1,11,12,-1,29,91,30,6,2,4,5,-1,22,65,18,1.8421052631578947,0.9473684210526316,4.789473684210527,5.473684210526316,14.526315789473683,12.157894736842104,1.4736842105263157,1.0526315789473684,6.578947368421052,4.894736842105263,17.31578947368421,11.105263157894736,1,1,1.1999999999999995,0.5747126436781609,3.7,0,13.0,1.5,2,25.5,0,0,0,0,0,True,5
E0,2015-09-12,Everton,Chelsea,3,1,H,2,1,H,,A Marriner,14,15,9,2,,,7,14,12,12,,,2,2,0,0,2015-16,4.0,3.6,2.0,3.75,3.5,2.0,,,,3.6,3.3,2.0,4.0,3.4,2.0,,,,4.0,3.1,2.05,,,,4.1,3.6,2.0,,,,37.0,4.11,3.91,3.7,3.45,2.05,1.99,32.0,2.05,1.99,1.89,1.82,25.0,0.5,1.93,1.88,2.03,1.97,4.11,3.57,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,2,0,5,5,0,30,47,14,7,2,9,10,-1,30,86,28,1.8421052631578947,1.5789473684210529,6.526315789473684,5.105263157894737,14.68421052631579,12.31578947368421,1.2105263157894737,1.4210526315789471,5.2105263157894735,5.947368421052632,12.63157894736842,11.789473684210526,0,1,-2.0,0.5025125628140703,3.5,0,12.2,3.0,5,30.0,1,0,0,0,0,True,21
E0,2010-10-30,Blackburn,Chelsea,1,2,A,1,1,D,,P Walton,13,16,6,9,,,4,5,12,14,,,2,2,0,0,2010-11,7.5,4.33,1.44,7.5,4.25,1.4,7.5,4.0,1.45,6.5,3.8,1.47,7.0,4.0,1.5,7.0,4.2,1.4,7.5,4.2,1.44,7.5,4.5,1.44,9.0,4.4,1.44,7.0,4.2,1.44,32.0,8.65,7.7,4.5,4.22,1.5,1.44,31.0,1.91,1.83,2.03,1.94,17.0,1.25,1.88,1.83,2.11,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,8,2,4,5,-1,26,42,22,13,4,8,1,7,36,83,41,1.1578947368421053,0.8421052631578947,4.578947368421052,5.894736842105263,12.31578947368421,12.36842105263158,1.0526315789473684,1.5789473684210529,3.684210526315789,6.2631578947368425,10.0,16.63157894736842,0,1,-6.0600000000000005,0.5464480874316939,7.56,0,11.8,2.4,5,31.0,0,0,0,0,0,True,9
E0,2013-09-14,Tottenham,Norwich,2,0,H,1,0,H,,L Mason,23,4,7,1,,,8,1,2,12,,,1,3,0,0,2013-14,1.45,4.75,8.0,1.42,4.25,8.0,,,,1.45,4.0,7.0,1.44,4.5,6.5,,,,1.5,3.6,8.5,1.4,4.5,7.5,1.45,4.75,7.5,,,,36.0,1.47,1.44,4.75,4.33,9.0,7.63,34.0,1.81,1.72,2.25,2.11,22.0,-1.5,2.38,2.28,1.69,1.65,1.46,4.71,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,9,3,5,2,3,46,96,45,10,3,10,5,5,31,59,25,1.5789473684210529,1.2105263157894737,6.315789473684211,4.526315789473684,15.63157894736842,10.157894736842104,2.3157894736842106,0.5789473684210527,6.842105263157895,4.0,18.05263157894737,10.473684210526317,1,1,6.55,0.5813953488372093,9.05,0,11.8,2.2,5,38.5,0,0,0,1,0,True,9
E0,2012-10-28,Everton,Liverpool,2,2,D,2,2,D,,A Marriner,17,12,8,5,,,9,5,16,18,,,4,3,0,0,2012-13,2.6,3.3,2.75,2.75,3.3,2.65,2.75,3.3,2.65,2.4,3.3,2.75,2.6,3.2,2.7,,,,2.6,3.2,2.6,2.75,3.3,2.6,2.62,3.3,2.88,2.62,3.25,2.62,36.0,2.7,2.61,3.37,3.24,2.9,2.74,34.0,2.03,1.93,1.92,1.87,22.0,0.0,1.95,1.88,2.02,1.97,2.69,3.37,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,6,1,11,6,5,26,90,53,5,1,8,5,3,30,82,41,1.736842105263158,0.8947368421052632,7.684210526315789,3.8947368421052633,16.0,9.526315789473683,1.4210526315789471,2.0,5.157894736842105,6.526315789473684,11.736842105263158,14.526315789473683,1,1,0.1499999999999999,0.5181347150259068,2.65,1,13.8,2.4,5,28.0,1,0,0,0,0,True,14
E0,2011-10-22,Aston Villa,West Brom,1,2,A,1,1,D,,P Dowd,3,8,0,5,,,3,8,11,8,,,2,3,1,0,2011-12,2.0,3.3,4.0,1.9,3.4,4.0,2.0,3.2,3.75,2.0,3.3,3.3,1.91,3.4,4.0,2.0,3.25,3.8,2.0,3.3,3.75,2.0,3.25,4.0,2.05,3.3,4.0,2.0,3.25,3.75,48.0,2.11,2.0,3.4,3.29,4.33,3.86,45.0,2.07,1.96,1.91,1.82,27.0,-0.5,2.11,2.05,1.87,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,9,2,7,8,-1,18,49,25,8,2,5,5,0,18,59,36,1.0526315789473684,1.3157894736842106,6.789473684210527,6.894736842105263,11.842105263157896,10.789473684210526,1.5789473684210529,1.263157894736842,6.842105263157895,4.473684210526316,15.263157894736842,11.36842105263158,1,1,2.0,0.5102040816326531,4.5,0,14.6,2.4,5,18.0,0,0,0,0,0,True,11
E0,2011-08-28,West Brom,Stoke,0,1,A,0,0,D,,M Dean,16,7,7,1,,,5,1,9,12,,,0,0,0,0,2011-12,2.1,3.25,3.75,2.0,3.25,3.8,2.0,3.2,3.75,2.2,3.2,3.0,2.1,3.25,3.6,2.0,3.25,3.4,2.15,3.1,3.6,2.1,3.25,3.4,2.1,3.3,3.8,2.0,3.25,3.75,45.0,2.16,2.06,3.4,3.27,4.0,3.68,41.0,2.19,2.07,1.83,1.71,20.0,-0.5,2.16,2.09,1.86,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,10,3,7,10,-3,22,61,34,8,2,4,6,-2,20,48,22,1.105263157894737,1.1578947368421053,6.684210526315789,5.368421052631579,13.36842105263158,12.736842105263158,1.736842105263158,0.5789473684210527,7.7894736842105265,3.1578947368421053,13.842105263157896,7.7894736842105265,1,0,1.65,0.4830917874396135,2.65,0,7.25,2.0,4,21.0,0,0,0,1,0,True,6
E0,2013-05-12,Everton,West Ham,2,0,H,1,0,H,,P Dowd,23,7,13,2,,,7,1,8,11,,,1,2,0,0,2012-13,1.5,4.5,7.5,1.45,4.25,6.75,1.45,4.25,6.75,1.45,4.0,7.0,1.53,4.2,6.0,,,,1.53,4.0,6.0,1.5,4.33,7.0,1.53,4.4,7.0,1.5,4.0,7.0,40.0,1.53,1.48,4.6,4.16,7.9,7.02,36.0,1.81,1.75,2.2,2.06,26.0,-1.0,1.84,1.78,2.16,2.1,1.5,4.57,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,11,3,3,1,2,36,60,34,9,2,6,5,1,20,51,28,1.736842105263158,0.8947368421052632,7.684210526315789,3.8947368421052633,16.0,9.526315789473683,1.631578947368421,0.5789473684210527,6.315789473684211,4.7368421052631575,16.42105263157895,10.105263157894736,1,1,6.0,0.5714285714285714,8.5,0,10.4,3.2,5,28.0,0,0,0,1,0,True,8
E0,2009-11-07,Aston Villa,Bolton,5,1,H,2,1,H,,M Clattenburg,19,13,13,9,,,8,1,17,16,,,1,4,0,0,2009-10,1.8,3.5,4.75,1.7,3.6,4.6,1.8,3.5,4.2,1.75,3.5,4.6,1.73,3.5,5.0,1.65,3.5,4.75,1.73,3.5,5.0,1.73,3.5,5.0,1.8,3.4,4.33,1.67,3.5,5.0,37.0,1.87,1.77,3.63,3.46,5.0,4.65,32.0,2.03,1.89,1.93,1.84,22.0,0.0,1.35,1.3,3.5,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,9,2,6,6,0,33,57,37,7,2,8,11,-3,22,64,34,1.5263157894736843,0.8421052631578947,7.263157894736842,5.684210526315789,11.894736842105264,12.263157894736842,1.894736842105263,0.8421052631578947,7.368421052631579,4.421052631578948,14.789473684210526,10.68421052631579,1,1,2.95,0.5291005291005292,5.45,0,10.8,3.6,5,27.5,0,0,0,1,0,True,9
E0,2017-04-29,Southampton,Hull,0,0,D,0,0,D,,M Dean,11,9,2,1,,,6,6,9,13,,,0,3,0,0,2016-17,1.6,3.75,5.75,1.62,3.9,5.0,,,,1.7,3.9,4.6,1.66,3.75,5.5,,,,1.67,3.8,5.0,,,,1.67,4.0,5.75,,,,44.0,1.72,1.66,4.06,3.91,5.77,5.38,43.0,1.85,1.79,2.1,2.02,22.0,-1.0,2.2,2.14,1.8,1.74,1.64,4.06,5.77,1.57,4.34,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,7,2,6,8,-2,30,69,21,15,5,10,9,1,27,52,15,0.8947368421052632,1.105263157894737,5.684210526315789,4.7368421052631575,15.736842105263158,10.789473684210526,2.3684210526315788,0.4736842105263157,6.7368421052631575,5.578947368421052,16.526315789473685,9.894736842105264,1,1,4.15,0.5586592178770949,6.65,0,8.8,2.4,5,28.5,1,0,0,1,0,True,12
E0,2016-02-27,Southampton,Chelsea,1,2,A,1,0,H,,M Atkinson,7,16,2,4,,,7,8,10,11,,,3,1,0,0,2015-16,2.8,3.25,2.5,2.9,3.2,2.55,,,,2.85,3.2,2.5,2.8,3.1,2.5,,,,2.75,3.2,2.62,,,,2.9,3.3,2.63,,,,48.0,2.96,2.83,3.37,3.22,2.65,2.58,40.0,2.25,2.16,1.74,1.68,30.0,0.25,1.75,1.71,2.27,2.2,2.9,3.37,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,7,2,6,0,6,16,51,17,6,1,10,5,5,38,69,27,2.0526315789473686,1.1578947368421053,6.0,4.473684210526316,15.052631578947368,11.947368421052632,1.2105263157894737,1.4210526315789471,5.2105263157894735,5.947368421052632,12.63157894736842,11.789473684210526,0,0,-0.2999999999999998,0.4629629629629629,0.2999999999999998,0,11.4,3.0,5,27.0,1,0,0,0,0,True,15
E0,2014-12-21,Newcastle,Sunderland,0,1,A,0,0,D,,A Taylor,15,16,7,3,,,7,1,15,15,,,4,4,0,0,2014-15,2.05,3.5,4.0,2.1,3.4,3.75,,,,2.0,3.3,3.6,2.0,3.4,4.0,,,,2.1,3.2,3.6,,,,2.1,3.4,4.0,,,,47.0,2.14,2.06,3.5,3.34,4.2,3.8,45.0,2.19,2.09,1.82,1.73,27.0,-0.5,2.13,2.08,1.85,1.81,2.1,3.44,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,13,4,5,7,-2,30,51,18,4,0,2,5,-3,26,50,15,1.368421052631579,1.4210526315789471,6.842105263157895,4.0,14.105263157894736,10.894736842105264,1.368421052631579,0.7894736842105263,7.421052631578948,3.842105263157895,19.0,10.052631578947368,1,0,1.95,0.4784688995215311,2.95,1,14.4,2.6,5,28.0,0,0,0,0,0,True,8
